Breakdown,Value,ticker
zip,2000,PAF.AX
sector,Financial Services,PAF.AX
longBusinessSummary,"PM Capital Asian Opportunities Fund Limited is a closed-ended equity mutual fund launched and managed by PM CAPITAL Limited. It invests in public equity markets of Asia, excluding Japan. The fund seeks to invest in stocks of companies that are operating across diversified sectors. It primarily invests in value stocks of companies. The fund seeks to benchmark the performance of its portfolio against the MSCI All Country Asia (ex-Japan) Net Index. PM Capital Asian Opportunities Fund Limited was formed on May 22, 2014 and is domiciled in Australia.",PAF.AX
city,Sydney,PAF.AX
phone,61 2 8243 0888,PAF.AX
state,NSW,PAF.AX
country,Australia,PAF.AX
website,https://www.pmcapital.com.au/listed-investment-company/paf,PAF.AX
maxAge,86400,PAF.AX
address1,Level 27,PAF.AX
fax,61 2 8243 0880,PAF.AX
industry,Asset Management,PAF.AX
address2,420 George Street,PAF.AX
