,0,1,ticker
0,Market Cap (intraday),16.05B,FPH.AX
1,Enterprise Value,15.89B,FPH.AX
2,Trailing P/E,33.16,FPH.AX
3,Forward P/E,49.51,FPH.AX
4,PEG Ratio (5 yr expected),4.47,FPH.AX
5,Price/Sales (ttm),9.00,FPH.AX
6,Price/Book (mrq),10.80,FPH.AX
7,Enterprise Value/Revenue,8.29,FPH.AX
8,Enterprise Value/EBITDA,19.73,FPH.AX
