Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
totalLiab,20690552.0,8739480.0,21686829.0,31735163.0,AAU.AX
totalStockholderEquity,10883717.0,7144831.0,2179950.0,11635019.0,AAU.AX
deferredLongTermLiab,4495990.0,4856746.0,5217501.0,7353031.0,AAU.AX
otherCurrentLiab,4640047.0,2863180.0,,,AAU.AX
totalAssets,31574272.0,15884314.0,23866782.0,43370185.0,AAU.AX
commonStock,79590220.0,79590220.0,79754018.0,78406296.0,AAU.AX
retainedEarnings,-66257262.0,-69978404.0,-75109502.0,-64085762.0,AAU.AX
otherLiab,14683681.0,,2879292.0,2499804.0,AAU.AX
treasuryStock,-2449241.0,-2466985.0,-2464566.0,-2685515.0,AAU.AX
otherAssets,4495990.0,4856746.0,6217501.0,9353031.0,AAU.AX
cash,3875699.0,6904666.0,7777792.0,4150990.0,AAU.AX
totalCurrentLiabilities,6006871.0,8724839.0,18807537.0,20722121.0,AAU.AX
otherStockholderEquity,-2449241.0,-2466985.0,-2464566.0,-2685515.0,AAU.AX
propertyPlantEquipment,18515.0,59531.0,4907515.0,23341000.0,AAU.AX
totalCurrentAssets,4010900.0,10762883.0,12513323.0,10194202.0,AAU.AX
longTermInvestments,23048867.0,205154.0,228443.0,481952.0,AAU.AX
netTangibleAssets,10883717.0,7144831.0,2179950.0,11635019.0,AAU.AX
netReceivables,83412.0,119186.0,1355402.0,1393301.0,AAU.AX
accountsPayable,422022.0,403422.0,2934796.0,3609659.0,AAU.AX
shortTermInvestments,,1000000.0,1000000.0,,AAU.AX
inventory,,2543305.0,1987411.0,4299257.0,AAU.AX
shortLongTermDebt,,,3926538.0,10797477.0,AAU.AX
longTermDebt,,,,8513238.0,AAU.AX
