Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-5892000,18298000,5701879,-2958693,NXL.AX
totalCashflowsFromInvestingActivities,-35307000,-44831000,-110394090,-28748112,NXL.AX
netBorrowings,-28810000,-2812000,5681820,5000000,NXL.AX
totalCashFromFinancingActivities,58105000,-2963000,92099807,14007330,NXL.AX
changeToOperatingActivities,-2766000,2520000,-16383445,2972917,NXL.AX
issuanceOfStock,275661000,275661000,86417987,9007330,NXL.AX
netIncome,-1406000,23587000,14685930,10989512,NXL.AX
changeInCash,32326000,11207000,333581,6657019,NXL.AX
effectOfExchangeRate,-1273000,443000,153574,-164127,NXL.AX
totalCashFromOperatingActivities,10801000,58558000,18474290,21561928,NXL.AX
depreciation,30939000,28286000,18427251,10515000,NXL.AX
changeToAccountReceivables,-15884000,-16405000,-11342548,-5034505,NXL.AX
otherCashflowsFromFinancingActivities,-188746000,-151000,-151000,-151000,NXL.AX
changeToNetincome,5984000,12174000,7346457,4862119,NXL.AX
capitalExpenditures,-1051000,-1355000,-1258856,-2183972,NXL.AX
