Breakdown,Value,ticker
zip,6433,MLG.AX
sector,Basic Materials,MLG.AX
fullTimeEmployees,600,MLG.AX
longBusinessSummary,"MLG Oz Limited provides mine site support services throughout Western Australia and the Northern Territory. The company offers mine site and bulk haulage services, such as crusher feed, road maintenance, vehicle maintenance, machine and labor hire, and rehabilitation work, as well as mine site haulage services; and mines and supplies construction materials, including sand, aggregate, cement, and lime for mining and civil projects. It also provides crushing and screening services comprising mobile and fixed plant crushing, concrete aggregate production, road base production, and general screening services; and export logistics services, including mine to port transport, container packing and devanning, import receival and distribution, and shipping documentation services. The company was founded in 2001 and is headquartered in Kalgoorlie, Australia.",MLG.AX
city,Kalgoorlie,MLG.AX
phone,61 8 9022 7746,MLG.AX
state,WA,MLG.AX
compensationAsOfEpochDate,1640908800,MLG.AX
country,Australia,MLG.AX
website,https://www.mlgoz.com.au,MLG.AX
maxAge,86400,MLG.AX
address1,10 Yindi Way,MLG.AX
industry,Other Industrial Metals & Mining,MLG.AX
