Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,ticker
changeToLiabilities,-25828.0,-91137.0,156746.0,A1G.AX
totalCashflowsFromInvestingActivities,-1188316.0,-1736929.0,-32727.0,A1G.AX
totalCashFromFinancingActivities,1646316.0,4232298.0,473769.0,A1G.AX
changeToOperatingActivities,65574.0,13928.0,9648.0,A1G.AX
issuanceOfStock,1650895.0,4500000.0,541364.0,A1G.AX
netIncome,-715139.0,-983494.0,-1492991.0,A1G.AX
changeInCash,-160428.0,1575508.0,57095.0,A1G.AX
effectOfExchangeRate,390.0,-27692.0,-27692.0,A1G.AX
totalCashFromOperatingActivities,-618818.0,-892169.0,-383947.0,A1G.AX
depreciation,1851.0,1465.0,1465.0,A1G.AX
changeToAccountReceivables,-10561.0,-61297.0,-61670.0,A1G.AX
otherCashflowsFromFinancingActivities,-4579.0,-267702.0,-67595.0,A1G.AX
changeToNetincome,65285.0,228366.0,1004320.0,A1G.AX
capitalExpenditures,-1188316.0,-1246472.0,-1246472.0,A1G.AX
otherCashflowsFromInvestingActivities,,-30000.0,-30000.0,A1G.AX
