Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,ticker
totalLiab,80788.0,780148.0,305855.0,A1G.AX
totalStockholderEquity,6419221.0,5374369.0,3817026.0,A1G.AX
otherCurrentLiab,24353.0,318671.0,145250.0,A1G.AX
totalAssets,6500009.0,6154517.0,4122881.0,A1G.AX
commonStock,2973524.0,1138992.0,496251.0,A1G.AX
otherCurrentAssets,30000.0,30000.0,56726.0,A1G.AX
retainedEarnings,-3067208.0,-2352069.0,-1368575.0,A1G.AX
treasuryStock,6512905.0,6587446.0,765850.0,A1G.AX
cash,1467417.0,1627845.0,52337.0,A1G.AX
totalCurrentLiabilities,80788.0,780148.0,305855.0,A1G.AX
otherStockholderEquity,6512905.0,6587446.0,765850.0,A1G.AX
propertyPlantEquipment,4951491.0,4392491.0,,A1G.AX
totalCurrentAssets,1548518.0,1762026.0,4092881.0,A1G.AX
netTangibleAssets,6419221.0,5374369.0,3817026.0,A1G.AX
netReceivables,46556.0,24682.0,3980029.0,A1G.AX
accountsPayable,43043.0,438704.0,151761.0,A1G.AX
capitalSurplus,,,3923500.0,A1G.AX
longTermInvestments,,,30000.0,A1G.AX
