Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
intangibleAssets,16018000.0,5383000.0,2490000.0,JDO.AX
totalLiab,6100306000.0,1898633000.0,195235000.0,JDO.AX
totalStockholderEquity,1075892000.0,543018000.0,197463000.0,JDO.AX
totalAssets,7176198000.0,2441651000.0,392698000.0,JDO.AX
commonStock,1146321000.0,644884000.0,248847000.0,JDO.AX
otherCurrentAssets,54006000.0,17206000.0,601000.0,JDO.AX
retainedEarnings,-73473000.0,-102281000.0,-51437000.0,JDO.AX
otherLiab,658000.0,3386000.0,2786000.0,JDO.AX
treasuryStock,3044000.0,415000.0,53000.0,JDO.AX
otherAssets,3514330000.0,1763398000.0,236307000.0,JDO.AX
cash,322791000.0,194693000.0,92342000.0,JDO.AX
totalCurrentLiabilities,2661439000.0,1530290000.0,159177000.0,JDO.AX
deferredLongTermAssetCharges,32158000.0,,,JDO.AX
shortLongTermDebt,92082000.0,44754000.0,52262000.0,JDO.AX
otherStockholderEquity,3044000.0,415000.0,53000.0,JDO.AX
propertyPlantEquipment,4239000.0,5844000.0,1040000.0,JDO.AX
totalCurrentAssets,381876000.0,214147000.0,94188000.0,JDO.AX
longTermInvestments,3259735000.0,452879000.0,58673000.0,JDO.AX
netTangibleAssets,1059874000.0,537635000.0,194973000.0,JDO.AX
netReceivables,1216000.0,966000.0,544000.0,JDO.AX
longTermDebt,3436493000.0,362022000.0,32881000.0,JDO.AX
accountsPayable,2554286000.0,1386610000.0,105325000.0,JDO.AX
