Breakdown,Value,ticker
zip,2000,HPG.AX
sector,Technology,HPG.AX
longBusinessSummary,"Hipages Group Holdings Limited operates an online tradie marketplace and software as a service provider in Australia. It offers hipages, an online tradie marketplace that provides job leads from homeowners and organizations looking for qualified professionals in the home improvement industry; and Tradiecore, an app to ease the burden of everyday admin for trade businesses. The company was founded in 2004 and is based in Sydney, Australia.",HPG.AX
city,Sydney,HPG.AX
phone,61 2 8396 1300,HPG.AX
state,NSW,HPG.AX
compensationAsOfEpochDate,1640908800,HPG.AX
country,Australia,HPG.AX
website,https://hipagesgroup.com.au,HPG.AX
maxAge,86400,HPG.AX
address1,255 Pitt Street,HPG.AX
industry,Software—Application,HPG.AX
address2,Level 10,HPG.AX
