Breakdown,Value,ticker
zip,2000,OKU.AX
sector,Basic Materials,OKU.AX
longBusinessSummary,"Oklo Resources Limited engages in the acquisition, exploration, and development of mineral properties in the Republic of Mali. It primarily explores for gold deposits. The company's flagship project is the Dandoko project covering an area of 134 square kilometers located to the east of the prolific Senegal-Mali Shear Zone. Oklo Resources Limited was incorporated in 2006 and is based in Sydney, Australia.",OKU.AX
city,Sydney,OKU.AX
phone,61 2 8319 9233,OKU.AX
state,NSW,OKU.AX
compensationAsOfEpochDate,1640908800,OKU.AX
country,Australia,OKU.AX
website,https://www.okloresources.com,OKU.AX
maxAge,86400,OKU.AX
address1,56 Pitt Street,OKU.AX
fax,61 8 9252 8466,OKU.AX
industry,Gold,OKU.AX
address2,Level 5,OKU.AX
