Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,TMZ.AX
effectOfAccountingCharges,,,,,TMZ.AX
incomeBeforeTax,-3469090,-462983,-1029136,665909,TMZ.AX
minorityInterest,,,,,TMZ.AX
netIncome,-3469090,-462983,-1029136,665909,TMZ.AX
sellingGeneralAdministrative,1059557,233594,174083,153990,TMZ.AX
grossProfit,17249,887,7994,1166089,TMZ.AX
ebit,-3412277,-433662,-999870,690974,TMZ.AX
operatingIncome,-3412277,-433662,-999870,690974,TMZ.AX
otherOperatingExpenses,483542,43687,42659,28235,TMZ.AX
interestExpense,,,,,TMZ.AX
extraordinaryItems,,,,,TMZ.AX
nonRecurring,,,,,TMZ.AX
otherItems,,,,,TMZ.AX
incomeTaxExpense,0,0,0,0,TMZ.AX
totalRevenue,17249,887,7994,1166089,TMZ.AX
totalOperatingExpenses,3429526,434549,1007864,475115,TMZ.AX
costOfRevenue,0,0,0,0,TMZ.AX
totalOtherIncomeExpenseNet,-56813,-29321,-29266,-25065,TMZ.AX
discontinuedOperations,,,,,TMZ.AX
netIncomeFromContinuingOps,-3469090,-462983,-1029136,665909,TMZ.AX
netIncomeApplicableToCommonShares,-3469090,-462983,-1029136,665909,TMZ.AX
