Breakdown,Value,ticker
zip,4000,DGR.AX
sector,Basic Materials,DGR.AX
longBusinessSummary,"DGR Global Limited, together with its subsidiaries, engages in the exploration and development of mineral properties. It explores for a range of commodities, including copper, gold, nickel, tin, iron, titanium, bauxite, lithium, cobalt, and oil and gas, as well as zinc. The company's flagship project is the Kanywataba block that covers approximately 344 square kilometers located in Albertine Graben, Uganda. The company was formerly known as D'Aguilar Gold Limited and changed its name to DGR Global Limited in November 2011. DGR Global Limited was incorporated in 1991 and is based in Brisbane, Australia.",DGR.AX
city,Brisbane,DGR.AX
phone,61 7 3303 0680,DGR.AX
state,QLD,DGR.AX
compensationAsOfEpochDate,1640908800,DGR.AX
country,Australia,DGR.AX
website,https://www.dgrglobal.com.au,DGR.AX
maxAge,86400,DGR.AX
address1,111 Eagle Street,DGR.AX
industry,Other Industrial Metals & Mining,DGR.AX
address2,Level 27 GPO Box 5261,DGR.AX
