Breakdown,Value,ticker
zip,2000,AER.AX
sector,Technology,AER.AX
longBusinessSummary,"Aeeris Limited, a geospatial data aggregator company, provides location-based safety, operations management, severe weather, and various hazards data and content services in Australia. It develops, operates, and provides Early Warning Network that uses geographic notification and information system, which offers a range of critical services, including live data on natural and man-made hazards; various applications to protect workers and assets; aerial and ground-based imaging of facilities and infrastructure; and digital tracking, mapping, and monitoring of assets and personnel for government departments, commercial entities, and members of the public. The company also provides corporate and government clients with specific digital alerts and other contents in real time regarding a range of disruptive geospatial events, such as storms, floods, damaging wind, hail, hurricanes, and cyclones, as well as non-atmospheric hazards comprising fire, tsunami, solar radiation, traffic, and power outages. In addition, its services solve natural disaster awareness problems; and promotes safety of personal and employees, asset protection, and risk management, as well as mitigates the financial impact of adverse events. The company was founded in 2006 and is based in Sydney, Australia.",AER.AX
city,Sydney,AER.AX
phone,61 2 6674 2711,AER.AX
state,NSW,AER.AX
compensationAsOfEpochDate,1640908800,AER.AX
country,Australia,AER.AX
website,https://www.aeeris.com,AER.AX
maxAge,86400,AER.AX
address1,261 George Street,AER.AX
industry,Software—Application,AER.AX
address2,Level 1,AER.AX
