Breakdown,Value,ticker
zip,2000,CKA.AX
sector,Basic Materials,CKA.AX
longBusinessSummary,"Cokal Limited engages in the identification and development of coal in Indonesia. Its flagship property is its 60% owned Bumi Barito Mineral project, a metallurgical coal project that covers an area of 14,980 ha located in Kalimantan, Indonesia. Cokal Limited was incorporated in 1998 and is based in Sydney, Australia.",CKA.AX
city,Sydney,CKA.AX
phone,61 2 8823 3177,CKA.AX
state,NSW,CKA.AX
compensationAsOfEpochDate,1640908800,CKA.AX
country,Australia,CKA.AX
website,https://www.cokal.com.au,CKA.AX
maxAge,86400,CKA.AX
address1,56 Pitt Street,CKA.AX
fax,61 2 8823 3188,CKA.AX
industry,Coking Coal,CKA.AX
address2,Level 5,CKA.AX
