Breakdown,Value,ticker
zip,6005,RAG.AX
sector,Basic Materials,RAG.AX
longBusinessSummary,"Ragnar Metals Limited engages in the exploration and evaluation of mineral properties. The company explores for nickel, copper, and gold assets. It holds a 100% interest in the Tullsta Nickel prospect; and Gaddebo Nickel project in the Bergslagen district of Sweden. The company also owns the Leeds and Kenya projects. Ragnar Metals Limited was incorporated in 2004 and is based in West Perth, Australia.",RAG.AX
city,West Perth,RAG.AX
phone,61 8 6245 2050,RAG.AX
state,WA,RAG.AX
compensationAsOfEpochDate,1640908800,RAG.AX
country,Australia,RAG.AX
website,https://www.ragnarmetals.com.au,RAG.AX
maxAge,86400,RAG.AX
address1,35 Outram Street,RAG.AX
fax,61 8 6245 2055,RAG.AX
industry,Other Industrial Metals & Mining,RAG.AX
address2,Level 3,RAG.AX
