Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,-8922,86718,69984,3097,MTB.AX
totalCashflowsFromInvestingActivities,-93925,-5601,10877,-450889,MTB.AX
netBorrowings,-78578,-9170,47240,-73509,MTB.AX
totalCashFromFinancingActivities,1021216,143800,227740,638264,MTB.AX
changeToOperatingActivities,42516,47961,-95325,110313,MTB.AX
issuanceOfStock,1155185,153000,180500,711804,MTB.AX
netIncome,-470540,-266037,-257205,-438117,MTB.AX
changeInCash,582995,-13879,9031,-100360,MTB.AX
effectOfExchangeRate,-6,-735,263,208,MTB.AX
totalCashFromOperatingActivities,-344290,-151343,-229849,-287943,MTB.AX
depreciation,1006,1006,1006,1006,MTB.AX
otherCashflowsFromInvestingActivities,1734,14108,54657,94453,MTB.AX
changeToAccountReceivables,-5141,1134,-1072,2120,MTB.AX
otherCashflowsFromFinancingActivities,-55391,-30,-30,-31,MTB.AX
changeToNetincome,96791,-21119,53769,34644,MTB.AX
capitalExpenditures,-95659,-19709,-43780,-545342,MTB.AX
