Breakdown,Value,ticker
zip,3123,JRV.AX
sector,Basic Materials,JRV.AX
fullTimeEmployees,13,JRV.AX
longBusinessSummary,"Jervois Global Limited explores for and evaluates mineral properties in the United States, Brazil, Australia, and Uganda. The company explores for cobalt, nickel, copper, and gold deposits. Its flagship project is the Idaho Cobalt Operations project located in the state of Idaho. The company was formerly known as Jervois Mining Limited and changed its name to Jervois Global Limited in July 2021. The company was incorporated in 1962 and is based in Hawthorn East, Australia.",JRV.AX
city,Hawthorn East,JRV.AX
phone,61 3 9583 0498,JRV.AX
state,VIC,JRV.AX
compensationAsOfEpochDate,1609372800,JRV.AX
country,Australia,JRV.AX
website,https://www.jervoisglobal.com,JRV.AX
maxAge,86400,JRV.AX
address1,737 Burwood Road,JRV.AX
fax,61 3 9818 3656,JRV.AX
industry,Other Industrial Metals & Mining,JRV.AX
address2,Suite 508,JRV.AX
