Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,270508,270508,270508,270508,SCU.AX
effectOfAccountingCharges,,,,,SCU.AX
incomeBeforeTax,-2536512,-1464312,-2267112,-3353398,SCU.AX
minorityInterest,931186,318585,392801,392801,SCU.AX
netIncome,-2813566,-1389942,-2265790,-3353398,SCU.AX
sellingGeneralAdministrative,3260267,1427053,1637824,1873904,SCU.AX
grossProfit,1544347,-28157,86265,65909,SCU.AX
ebit,-2264281,-1464312,-1541322,-1907989,SCU.AX
operatingIncome,-2264281,-1464312,-1541322,-1907989,SCU.AX
otherOperatingExpenses,-142787,-10346,-28564,-2463,SCU.AX
interestExpense,-24123,-24123,-24123,-24123,SCU.AX
extraordinaryItems,,,,,SCU.AX
nonRecurring,,,,,SCU.AX
otherItems,,,,,SCU.AX
incomeTaxExpense,0,0,0,0,SCU.AX
totalRevenue,8495417,730356,1561429,290680,SCU.AX
totalOperatingExpenses,10759698,2194668,3102751,2198669,SCU.AX
costOfRevenue,6951070,758513,1475164,224771,SCU.AX
totalOtherIncomeExpenseNet,-272231,0,-725790,-1445409,SCU.AX
discontinuedOperations,,,,,SCU.AX
netIncomeFromContinuingOps,-2536512,-1464312,-2267112,-3353398,SCU.AX
netIncomeApplicableToCommonShares,-2813566,-1389942,-2265790,-3353398,SCU.AX
