Breakdown,Value,ticker
zip,2000,SCU.AX
sector,Healthcare,SCU.AX
longBusinessSummary,"Stemcell United Limited, together with its subsidiaries, engages in sourcing, producing, marketing, and selling traditional medicines in Australia, Singapore, Greater China, and Malaysia. Its products include Caulerpa Lentillifera, a sea grape extract; Dendrobium Officinale Kimura et Migo, an orchid; Resina, a Daemonorops Draco Blume extract; and Cannabis Sativa, an industrial hemp. The company has a collaboration agreement with Temasek Polytechnic, an institute of higher learnings in Singapore, to research on sea grapes and other seaweeds development for urban aquaculture solution. The company was formerly known as On Q Group Limited and changed its name to Stemcell United Limited in September 2015. Stemcell United Limited was incorporated in 1984 and is headquartered in Sydney, Australia.",SCU.AX
city,Sydney,SCU.AX
phone,61 2 8072 1400,SCU.AX
state,NSW,SCU.AX
compensationAsOfEpochDate,1640908800,SCU.AX
country,Australia,SCU.AX
website,https://www.scu.com.sg,SCU.AX
maxAge,86400,SCU.AX
address1,126 Phillip Street,SCU.AX
fax,61 2 8072 1400,SCU.AX
industry,Drug Manufacturers—Specialty & Generic,SCU.AX
address2,Level 5,SCU.AX
