Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,DTR.AX
effectOfAccountingCharges,,,,,DTR.AX
incomeBeforeTax,-5894399,-3841916,-3204281,-3622953,DTR.AX
minorityInterest,,,,,DTR.AX
netIncome,-5894399,-3841916,-3204281,-3622953,DTR.AX
sellingGeneralAdministrative,3052209,2080775,2146762,3523889,DTR.AX
grossProfit,168645,20482,66085,39908,DTR.AX
ebit,-5494596,-3015894,-2377818,-3670509,DTR.AX
operatingIncome,-5494596,-3015894,-2377818,-3670509,DTR.AX
otherOperatingExpenses,,,,,DTR.AX
interestExpense,-920466,-771189,-1117511,-774046,DTR.AX
extraordinaryItems,,,,,DTR.AX
nonRecurring,,,,,DTR.AX
otherItems,,,,,DTR.AX
incomeTaxExpense,0,0,0,0,DTR.AX
totalRevenue,168645,20482,66085,39908,DTR.AX
totalOperatingExpenses,5663241,3036376,2443903,3710417,DTR.AX
costOfRevenue,0,0,0,0,DTR.AX
totalOtherIncomeExpenseNet,-399803,-826022,-826463,47556,DTR.AX
discontinuedOperations,,,,,DTR.AX
netIncomeFromContinuingOps,-5894399,-3841916,-3204281,-3622953,DTR.AX
netIncomeApplicableToCommonShares,-5894399,-3841916,-3204281,-3622953,DTR.AX
