Breakdown,Value,ticker
zip,6000,PGD.AX
sector,Basic Materials,PGD.AX
longBusinessSummary,"Peregrine Gold Limited engages in the exploration of gold projects in Australia. It holds a 100% interest in the Pilbara Gold project, which comprises eight granted exploration licenses covering an area of approximately 1,547 square kilometers located on the Sylvania Inlier in the south west of the prolific Pilbara region, Western Australia. The company was incorporated in 2020 and is headquartered in Perth, Australia.",PGD.AX
city,Perth,PGD.AX
phone,61 8 9322 6322,PGD.AX
state,WA,PGD.AX
compensationAsOfEpochDate,1640908800,PGD.AX
country,Australia,PGD.AX
website,https://peregrinegold.com.au,PGD.AX
maxAge,86400,PGD.AX
address1,28 The Esplanade,PGD.AX
fax,61 8 9322 6558,PGD.AX
industry,Gold,PGD.AX
address2,Level 9,PGD.AX
