,0,1,ticker
0,Market Cap (intraday),,PGD.AX
1,Enterprise Value,,PGD.AX
2,Trailing P/E,,PGD.AX
3,Forward P/E,,PGD.AX
4,PEG Ratio (5 yr expected),,PGD.AX
5,Price/Sales (ttm),,PGD.AX
6,Price/Book (mrq),,PGD.AX
7,Enterprise Value/Revenue,,PGD.AX
8,Enterprise Value/EBITDA,,PGD.AX
