Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,ALA.AX
effectOfAccountingCharges,,,,,ALA.AX
incomeBeforeTax,-5047465,-4231186,-8720039,-6778083,ALA.AX
minorityInterest,,,,,ALA.AX
netIncome,-5047465,-9935595,-7795039,-5459278,ALA.AX
sellingGeneralAdministrative,1306230,1373919,1298053,1692960,ALA.AX
grossProfit,745166,1026845,1026090,230753,ALA.AX
ebit,-3955546,-4064980,-2349023,-3475461,ALA.AX
operatingIncome,-3955546,-4064980,-2349023,-3475461,ALA.AX
otherOperatingExpenses,2704969,3052000,1605932,1850154,ALA.AX
interestExpense,-25869,-14705,-125062,-177030,ALA.AX
extraordinaryItems,,,,,ALA.AX
nonRecurring,,,,,ALA.AX
otherItems,,,,,ALA.AX
incomeTaxExpense,0,0,-925000,-745000,ALA.AX
totalRevenue,989717,1251422,1250778,486674,ALA.AX
totalOperatingExpenses,4945263,5316402,3599801,3962135,ALA.AX
costOfRevenue,244551,224577,224688,255921,ALA.AX
totalOtherIncomeExpenseNet,-1091919,-166206,-6371016,-3302622,ALA.AX
discontinuedOperations,,-5704409.0,-5704409.0,573805.0,ALA.AX
netIncomeFromContinuingOps,-5047465,-4231186,-7795039,-6033083,ALA.AX
netIncomeApplicableToCommonShares,-5047465,-9935595,-7795039,-5459278,ALA.AX
