,0,1,ticker
0,Market Cap (intraday),,MM1.AX
1,Enterprise Value,,MM1.AX
2,Trailing P/E,,MM1.AX
3,Forward P/E,,MM1.AX
4,PEG Ratio (5 yr expected),,MM1.AX
5,Price/Sales (ttm),,MM1.AX
6,Price/Book (mrq),,MM1.AX
7,Enterprise Value/Revenue,,MM1.AX
8,Enterprise Value/EBITDA,,MM1.AX
