Breakdown,2021-09-30 00:00:00,2020-09-30 00:00:00,2019-09-30 00:00:00,2018-09-30 00:00:00,ticker
totalLiab,5082937,2283030,4485477,3797758,SSL.AX
totalStockholderEquity,76466287,68567238,70638534,67789356,SSL.AX
otherCurrentLiab,875705,748344,883441,836321,SSL.AX
totalAssets,81699224,71000268,75274011,71737114,SSL.AX
commonStock,4107129,4107129,4107129,4107129,SSL.AX
otherCurrentAssets,273713,280781,348997,318041,SSL.AX
retainedEarnings,65163370,63808844,58822958,56835487,SSL.AX
otherLiab,2404049,255364,1863443,1512083,SSL.AX
treasuryStock,7195788,651265,7708447,6846740,SSL.AX
otherAssets,32473057,32975837,33779921,32748928,SSL.AX
cash,1382969,3089011,1678848,2158459,SSL.AX
totalCurrentLiabilities,2678888,2027666,2622034,2285675,SSL.AX
deferredLongTermAssetCharges,948619,1069774,958655,847020,SSL.AX
otherStockholderEquity,7195788,651265,7708447,6846740,SSL.AX
propertyPlantEquipment,2750014,2200338,2405034,2713919,SSL.AX
totalCurrentAssets,3947051,4584640,4568985,4314188,SSL.AX
longTermInvestments,42529102,31239453,34520071,31960079,SSL.AX
netTangibleAssets,76466287,68567238,70638534,67789356,SSL.AX
netReceivables,1116091,591359,1462127,1220031,SSL.AX
inventory,1152466,593187,1009157,569304,SSL.AX
accountsPayable,656358,183034,675065,442550,SSL.AX
