,0,1,ticker
0,Market Cap (intraday),25.57M,FRX.AX
1,Enterprise Value,22.76M,FRX.AX
2,Trailing P/E,,FRX.AX
3,Forward P/E,,FRX.AX
4,PEG Ratio (5 yr expected),,FRX.AX
5,Price/Sales (ttm),9.08,FRX.AX
6,Price/Book (mrq),,FRX.AX
7,Enterprise Value/Revenue,9.21,FRX.AX
8,Enterprise Value/EBITDA,-6.39,FRX.AX
