Breakdown,Value,ticker
zip,47400,FRX.AX
sector,Communication Services,FRX.AX
longBusinessSummary,"Flexiroam Limited, a mobile data operator, provides voice and data roaming services to travellers in Africa, Asia, Europe, North America, South America, Oceania, and Antarctica. Its products include Flexiroam X, an app that enables data connectivity; and XACE, which provides programmable data connectivity to Internet of Things and SuperApps players to enable its hardware/software to stay connected with multiple networks. The company was incorporated in 2010 and is based in Petaling Jaya, Malaysia.",FRX.AX
city,Petaling Jaya,FRX.AX
phone,60 3 2631 8181,FRX.AX
compensationAsOfEpochDate,1640908800,FRX.AX
country,Malaysia,FRX.AX
website,https://www.flexiroam.com,FRX.AX
maxAge,86400,FRX.AX
address1,The Starling Mall,FRX.AX
industry,Telecom Services,FRX.AX
address2,"Lot 4-401 & 4-402, Level 4 No. 6, Jalan SS21/37 Damansara Utama",FRX.AX
