Breakdown,Value,ticker
zip,4000,AMI.AX
sector,Basic Materials,AMI.AX
compensationRisk,5,AMI.AX
auditRisk,7,AMI.AX
longBusinessSummary,"Aurelia Metals Limited explores for and develops mineral properties in Australia. The company primarily explores for gold, silver, lead, zinc, and copper deposits. It owns 100% interests in the Hera mine located to the south-east of Cobar, New South Wales; and the Peak mine situated in the northern part of the Cobar Basin, New South Wales, as well as the Dargues mine located in southeastern New South Wales. The company was formerly known as YTC Resources Limited and changed its name to Aurelia Metals Limited in June 2014. Aurelia Metals Limited was incorporated in 2004 and is headquartered in Brisbane, Australia.",AMI.AX
city,Brisbane,AMI.AX
phone,61 7 3180 5000,AMI.AX
state,QLD,AMI.AX
shareHolderRightsRisk,7,AMI.AX
compensationAsOfEpochDate,1640908800,AMI.AX
governanceEpochDate,1632614400,AMI.AX
boardRisk,9,AMI.AX
country,Australia,AMI.AX
website,https://www.aureliametals.com.au,AMI.AX
maxAge,86400,AMI.AX
overallRisk,9,AMI.AX
address1,144 Edward Street,AMI.AX
industry,Other Industrial Metals & Mining,AMI.AX
address2,Level 17,AMI.AX
