Breakdown,Value,ticker
zip,2000,COF.AX
sector,Real Estate,COF.AX
longBusinessSummary,"COF is Australia's largest ASX listed pure play office REIT and is included in the S&P/ASX300 Index. COF owns a portfolio of high quality assets situated in core office markets throughout Australia. COF is overseen by a hands-on, active manager and provides investors with income and the opportunity for capital growth from a pure play portfolio of high-quality Australian office assets. Centuria Property Funds Limited (CPFL) is the Responsible Entity for the ASX listed Centuria Office REIT (COF). CPFL, is a wholly owned subsidiary of Centuria Capital Group (CNI). CNI is an ASX-listed specialist investment manager with $10.2 billion in total assets under management and offers a range of investment opportunities including listed and unlisted property funds as well as tax effective investment bonds.",COF.AX
city,Sydney,COF.AX
phone,61 2 8923 8923,COF.AX
state,NSW,COF.AX
country,Australia,COF.AX
website,https://www.centuria.com.au,COF.AX
maxAge,86400,COF.AX
address1,Chifley Tower,COF.AX
fax,61 2 9460 2960,COF.AX
industry,REIT—Office,COF.AX
address2,Level 41 2 Chifley Square,COF.AX
