Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
totalLiab,65863,47432,124438,122505,BUX.AX
totalStockholderEquity,3530269,4733076,5654982,2879046,BUX.AX
otherCurrentLiab,39383,32746,77016,71649,BUX.AX
totalAssets,3596132,4780508,5779420,3001551,BUX.AX
commonStock,24234892,24234892,24234892,19518256,BUX.AX
retainedEarnings,-20941213,-20387516,-20040285,-17948382,BUX.AX
treasuryStock,236590,885700,1460375,1309172,BUX.AX
cash,2675691,3782650,4601342,2083448,BUX.AX
totalCurrentLiabilities,65863,47432,124438,122505,BUX.AX
otherStockholderEquity,236590,885700,1460375,1309172,BUX.AX
propertyPlantEquipment,767850,806571,956383,733679,BUX.AX
totalCurrentAssets,2828282,3973937,4823037,2267872,BUX.AX
netTangibleAssets,3530269,4733076,5654982,2879046,BUX.AX
shortTermInvestments,129920,129920,129920,129920,BUX.AX
netReceivables,10136,49177,73131,48586,BUX.AX
accountsPayable,26480,14686,47422,50856,BUX.AX
