Breakdown,Value,ticker
zip,1019 GM,CM8.AX
sector,Technology,CM8.AX
longBusinessSummary,"Crowd Media Holdings Limited, together with its subsidiaries, sells information, entertainment, and content and utility services for mobile phones and tablets in Australasia, Europe, Latin America, and internationally. The company operates through three segments: Mobile Content-Q&A, Mobile Content-Subscription, and Crowd Direct. The Mobile Content-Q&A segment provides proprietary micro job platform technology that facilitates Q&A entertainment products through various direct carrier billing, SMS, and app product offerings. The Mobile Content-Subscription segment offers subscription based broad content products, such as mobile security, games, and video portals through an m-payments network. The Crowd Direct segment works with brands and digital influencers to sell products and services. The company was formerly known as Crowd Mobile Limited and changed its name to Crowd Media Holdings Limited in December 2018. Crowd Media Holdings Limited is based in Amsterdam, the Netherlands.",CM8.AX
city,Amsterdam,CM8.AX
compensationAsOfEpochDate,1640908800,CM8.AX
country,Netherlands,CM8.AX
website,https://www.crowdmedia.com,CM8.AX
maxAge,86400,CM8.AX
address1,95B Piet Heinkade,CM8.AX
industry,Software—Application,CM8.AX
