Breakdown,Value,ticker
zip,2000,SIS.AX
sector,Technology,SIS.AX
longBusinessSummary,"Simble Solutions Limited provides and develops Software as a Service for businesses and organizations in Australia, New Zealand, and the United Kingdom. The company offers mobility and energy management solutions. It provides SimbleSense, an integrated hardware and real-time software solution, help businesses to automate, mobilize, monetize, control, and visualize operations. The company has a strategic partnership with Sylvania Lighting. Simble Solutions Limited was founded in 2009 and is headquartered in Sydney, Australia.",SIS.AX
city,Sydney,SIS.AX
phone,61 2 8208 3366,SIS.AX
state,NSW,SIS.AX
compensationAsOfEpochDate,1609372800,SIS.AX
country,Australia,SIS.AX
website,https://www.simblegroup.com,SIS.AX
maxAge,86400,SIS.AX
address1,383 George Street,SIS.AX
industry,Software—Application,SIS.AX
address2,Level 2,SIS.AX
