Breakdown,Value,ticker
zip,5084,KOV.AX
sector,Industrials,KOV.AX
fullTimeEmployees,207,KOV.AX
longBusinessSummary,"Korvest Ltd, together with its subsidiaries, engages in hot dip galvanizing, sheet metal fabrication, manufacture of cable and pipe support systems and fittings, and design and assembly of access systems for large mobile equipment in Australia. It operates through two segments, Industrial Products and Production. The Industrial Products segment manufactures electrical and cable support systems, and steel fabrication and access systems. It also sells, hires, and repairs high torque tools, such as hydraulic torque wrenches, pneumatic continuous torque wrenches, electronic continuous torque wrenches, huck tools, and power rigs. This segment conducts its business under the EzyStrut, Power Step, and Titan Technologies names. The Production segment provides hot dip galvanizing services. It serves infrastructure, commercial, utilities, mining, food processing, oil and gas, power stations, health, and industrial sectors. The company was incorporated in 1970 and is based in Kilburn, Australia.",KOV.AX
city,Kilburn,KOV.AX
phone,61 8 8360 4500,KOV.AX
state,SA,KOV.AX
compensationAsOfEpochDate,1640908800,KOV.AX
country,Australia,KOV.AX
website,https://www.korvest.com.au,KOV.AX
maxAge,86400,KOV.AX
address1,580 Prospect Road,KOV.AX
fax,61 8 8360 4599,KOV.AX
industry,Metal Fabrication,KOV.AX
