Breakdown,2021-08-31 00:00:00,2020-08-31 00:00:00,2019-08-31 00:00:00,2018-08-31 00:00:00,ticker
researchDevelopment,,,,,AJJ.AX
effectOfAccountingCharges,,,,,AJJ.AX
incomeBeforeTax,-5652499,-2576549,-2033337,1896952,AJJ.AX
minorityInterest,235537,792567,739204,723434,AJJ.AX
netIncome,-5648290,-2455556,-2051309,1950766,AJJ.AX
sellingGeneralAdministrative,602602,539378,611475,641266,AJJ.AX
grossProfit,-1768330,-302237,-1216986,1637503,AJJ.AX
ebit,-5693396,-1976064,-2082166,322050,AJJ.AX
operatingIncome,-5693396,-1976064,-2082166,322050,AJJ.AX
otherOperatingExpenses,2621759,444507,211287,628125,AJJ.AX
interestExpense,-84880,-117744,-117744,-117744,AJJ.AX
extraordinaryItems,,,,,AJJ.AX
nonRecurring,,,,,AJJ.AX
otherItems,,,,,AJJ.AX
incomeTaxExpense,0,0,0,-169886,AJJ.AX
totalRevenue,1254625,7273964,7671402,17477029,AJJ.AX
totalOperatingExpenses,6948021,9250028,9753568,17154979,AJJ.AX
costOfRevenue,3022955,7576201,8888388,15839526,AJJ.AX
totalOtherIncomeExpenseNet,40897,-600485,48829,1574902,AJJ.AX
discontinuedOperations,-155780,174356,-27295,-27295,AJJ.AX
netIncomeFromContinuingOps,-5652499,-2576549,-2033337,2066838,AJJ.AX
netIncomeApplicableToCommonShares,-5648290,-2455556,-2051309,1950766,AJJ.AX
