Breakdown,Value,ticker
zip,3000,DCL.AX
sector,Technology,DCL.AX
longBusinessSummary,"DomaCom Limited, through its subsidiaries, develops a software platform for trading of fractional interests in properties in Australia. The company manages DomaCom Fund, an investment scheme that allows investors to hold fractional interests in underlying properties. It also engages in the sales and marketing of fractionalized asset products; and administration of the senior equity release products. The company was formerly known as DomaCom Holdings Limited. DomaCom Limited was founded in 2011 and is headquartered in Melbourne, Australia.",DCL.AX
city,Melbourne,DCL.AX
phone,61 3 9452 0230,DCL.AX
state,VIC,DCL.AX
compensationAsOfEpochDate,1640908800,DCL.AX
country,Australia,DCL.AX
website,https://www.domacom.com.au,DCL.AX
maxAge,86400,DCL.AX
address1,99 Queen Street,DCL.AX
industry,Software—Application,DCL.AX
address2,Level 6,DCL.AX
