Breakdown,Value,ticker
zip,6005,WSR.AX
sector,Basic Materials,WSR.AX
longBusinessSummary,"Westar Resources Limited, together with its subsidiaries, explores for and develops gold mineral assets in Western Australia. The company holds interests in the Sandstone Projects comprising two granted exploration licenses - Gidgee North (E53/1920) and Gidgee South (E57/1055) covering approximately 315 square kilometers located northeast of Perth and north-northwest of Kalgoorlie; and Mount Magnet Projects consisting of two granted exploration licenses - Winjangoo (E58/536) and Coolaloo (E59/2329) covering an area of approximately 302 square kilometers situated in the Murchison Mineral Field proximal to the historical mining center of Mount Magnet. It also holds interests in the Southern Cross Projects comprising two granted exploration licenses - Mount Finnerty (E16/505) and Parker Dome (E77/2424) covering a total area of 60 square kilometers; and Pilbara Project that consists of 1 granted exploration license (E45/4997) (Opaline Well) covering approximately 67 square kilometers situated in the Pilbara Mineral Field. Westar Resources Limited was incorporated in 2019 and is based in Perth, Australia.",WSR.AX
city,Perth,WSR.AX
phone,61 8 6556 6000,WSR.AX
state,WA,WSR.AX
country,Australia,WSR.AX
website,https://www.westar.net.au,WSR.AX
maxAge,86400,WSR.AX
address1,19 Ord Street,WSR.AX
industry,Gold,WSR.AX
address2,Level 1,WSR.AX
