Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
changeToLiabilities,0,0,0,0,YOJ.AX
totalCashflowsFromInvestingActivities,-1680395,-1185930,-1882854,-1507279,YOJ.AX
netBorrowings,-172787,-170360,-170360,-170360,YOJ.AX
totalCashFromFinancingActivities,19549447,6195213,7600201,4554956,YOJ.AX
changeToOperatingActivities,145397,68943,127762,382736,YOJ.AX
issuanceOfStock,20727500,6700150,8000200,4554956,YOJ.AX
netIncome,-11305732,-6163844,-3716377,-5691864,YOJ.AX
changeInCash,14085940,910302,1367218,-1066328,YOJ.AX
effectOfExchangeRate,-50409,-18116,45100,45100,YOJ.AX
totalCashFromOperatingActivities,-3732703,-4080865,-4395229,-4114005,YOJ.AX
depreciation,192551,193135,31512,16035,YOJ.AX
otherCashflowsFromFinancingActivities,-1005266,-334577,-399999,-399999,YOJ.AX
changeToNetincome,5279989,1780483,-838126,1179088,YOJ.AX
capitalExpenditures,-54723,-8382,-2631,-54255,YOJ.AX
