Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
intangibleAssets,19872000.0,,,AVD.AX
totalLiab,38461000.0,,,AVD.AX
totalStockholderEquity,59201000.0,,,AVD.AX
otherCurrentLiab,3812000.0,,,AVD.AX
totalAssets,97662000.0,,,AVD.AX
commonStock,51600000.0,,,AVD.AX
otherCurrentAssets,1016000.0,,,AVD.AX
retainedEarnings,-6024000.0,,,AVD.AX
otherLiab,20314000.0,,,AVD.AX
goodWill,47891000.0,,,AVD.AX
treasuryStock,13625000.0,,,AVD.AX
otherAssets,2066000.0,,,AVD.AX
totalCurrentLiabilities,15376000.0,,,AVD.AX
deferredLongTermAssetCharges,2066000.0,,,AVD.AX
otherStockholderEquity,13625000.0,,,AVD.AX
propertyPlantEquipment,12260000.0,,,AVD.AX
totalCurrentAssets,15573000.0,,,AVD.AX
netTangibleAssets,-8562000.0,,,AVD.AX
netReceivables,14553000.0,,,AVD.AX
inventory,4000.0,,,AVD.AX
accountsPayable,3023000.0,,,AVD.AX
