Breakdown,Value,ticker
zip,3083,CAN.AX
sector,Healthcare,CAN.AX
longBusinessSummary,"Cann Group Limited focuses on breeding, cultivating, manufacturing, and supplying medicinal cannabis for sale and use within Australia and for overseas export markets. It licenses to undertake research and to cultivate cannabis for human medicinal and research purposes. The company was founded in 2014 and is based in Bundoora, Australia.",CAN.AX
city,Bundoora,CAN.AX
phone,61 3 9095 7088,CAN.AX
state,VIC,CAN.AX
compensationAsOfEpochDate,1640908800,CAN.AX
country,Australia,CAN.AX
website,https://www.canngrouplimited.com,CAN.AX
maxAge,86400,CAN.AX
address1,4 Research Avenue,CAN.AX
industry,Drug Manufacturers—Specialty & Generic,CAN.AX
