Breakdown,Value,ticker
zip,6017,EHL.AX
sector,Industrials,EHL.AX
fullTimeEmployees,1100,EHL.AX
compensationRisk,9,EHL.AX
auditRisk,7,EHL.AX
longBusinessSummary,"Emeco Holdings Limited provides heavy earthmoving equipment and mining service solutions in Australia. The company rents trucks, excavators, dozers, loaders, and graders. It is also involved in the maintenance and remanufacturing of various components of heavy earthmoving equipment. Emeco Holdings Limited was founded in 1972 and is headquartered in Perth, Australia.",EHL.AX
city,Perth,EHL.AX
phone,61 8 9420 0222,EHL.AX
state,WA,EHL.AX
shareHolderRightsRisk,1,EHL.AX
compensationAsOfEpochDate,1640908800,EHL.AX
governanceEpochDate,1643673600,EHL.AX
boardRisk,9,EHL.AX
country,Australia,EHL.AX
website,https://www.emecogroup.com,EHL.AX
maxAge,86400,EHL.AX
overallRisk,9,EHL.AX
address1,71 Walters Drive,EHL.AX
fax,61 8 9420 0205,EHL.AX
industry,Rental & Leasing Services,EHL.AX
address2,Level 3 Osborne Park,EHL.AX
