,0,1,ticker
0,Market Cap (intraday),75.94M,FML.AX
1,Enterprise Value,85.28M,FML.AX
2,Trailing P/E,,FML.AX
3,Forward P/E,,FML.AX
4,PEG Ratio (5 yr expected),,FML.AX
5,Price/Sales (ttm),,FML.AX
6,Price/Book (mrq),0.98,FML.AX
7,Enterprise Value/Revenue,,FML.AX
8,Enterprise Value/EBITDA,-20.07,FML.AX
