Breakdown,Value,ticker
zip,3195,GAP.AX
sector,Consumer Cyclical,GAP.AX
longBusinessSummary,"Gale Pacific Limited, together with its subsidiaries, manufactures, markets, and distributes screening, architectural shading, and commercial agricultural / horticultural fabric products for domestic, commercial, and industrial applications. The company offers fabrics for agricultural, architectural, industrial, horticultural, mining, and construction applications under the GALE Pacific brand; face masks under the GALE GUARD brand; and window furnishings, such as a range of venetian and roller blinds, as well as curtain accessories for hanging curtains under the Zone Interiors brand. It also provides a range of outdoor leisure and garden products for home and garden, including gazebos, umbrellas and shade sails, synthetic grass, weed mat, bird nets, and screenings for protection from UV rays, hail and other adverse weather conditions, crop protection, water conservation, and architectural designs and construction applications under the Coolaroo brand. The company markets its products to consumer and industrial markets, including the retail and home furnishing, architectural, construction, and agribusiness markets in Australia, New Zealand, China, Australasia, Japan, the Americas, the Middle East, North Africa, and internationally. Gale Pacific Limited was founded in 1951 and is based in Braeside, Australia.",GAP.AX
city,Braeside,GAP.AX
phone,61 3 9518 3333,GAP.AX
state,VIC,GAP.AX
compensationAsOfEpochDate,1640908800,GAP.AX
country,Australia,GAP.AX
website,https://www.galepacific.com,GAP.AX
maxAge,86400,GAP.AX
address1,145 Woodlands Drive,GAP.AX
fax,61 3 8888 9973,GAP.AX
industry,Textile Manufacturing,GAP.AX
