,0,1,ticker
0,Market Cap (intraday),74.52M,CLX.AX
1,Enterprise Value,159.85M,CLX.AX
2,Trailing P/E,8.78,CLX.AX
3,Forward P/E,,CLX.AX
4,PEG Ratio (5 yr expected),,CLX.AX
5,Price/Sales (ttm),0.30,CLX.AX
6,Price/Book (mrq),0.84,CLX.AX
7,Enterprise Value/Revenue,0.67,CLX.AX
8,Enterprise Value/EBITDA,4.23,CLX.AX
