Breakdown,Value,ticker
zip,6005,ARL.AX
sector,Basic Materials,ARL.AX
longBusinessSummary,"Ardea Resources Limited engages in the exploration and development of mineral properties in Australia. The company explores for nickel, cobalt, scandium, gold, PGEs, and copper deposits. It holds 100% interest in Kalgoorlie Nickel Project (KNP) located in the Kalgoorlie, Western Australia that comprises nickel and cobalt mineral resources, and nickel sulphide and gold prospects; and Bardoc Tectonic Zone Gold Project, which has nickel sulphide prospects. The company was incorporated in 2016 and is based in West Perth, Australia.",ARL.AX
city,West Perth,ARL.AX
phone,61 8 6244 5136,ARL.AX
state,WA,ARL.AX
compensationAsOfEpochDate,1640908800,ARL.AX
country,Australia,ARL.AX
website,https://www.ardearesources.com.au,ARL.AX
maxAge,86400,ARL.AX
address1,45 Ord Street,ARL.AX
industry,Other Industrial Metals & Mining,ARL.AX
address2,Suite 2,ARL.AX
