,0,1,ticker
0,Market Cap (intraday),8.08M,ENT.AX
1,Enterprise Value,6.65M,ENT.AX
2,Trailing P/E,,ENT.AX
3,Forward P/E,,ENT.AX
4,PEG Ratio (5 yr expected),,ENT.AX
5,Price/Sales (ttm),,ENT.AX
6,Price/Book (mrq),1.05,ENT.AX
7,Enterprise Value/Revenue,,ENT.AX
8,Enterprise Value/EBITDA,-4.03,ENT.AX
