Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,OKJ.AX
effectOfAccountingCharges,,,,,OKJ.AX
incomeBeforeTax,-539831,-480516,-690579,-124423,OKJ.AX
minorityInterest,,,,,OKJ.AX
netIncome,-539831,-480516,-671965,-50212,OKJ.AX
sellingGeneralAdministrative,427056,471453,672915,333902,OKJ.AX
grossProfit,3980,113826,11510,209737,OKJ.AX
ebit,-539831,-480516,-690579,-124423,OKJ.AX
operatingIncome,-539831,-480516,-690579,-124423,OKJ.AX
otherOperatingExpenses,-7857,-58851,-58851,-58851,OKJ.AX
interestExpense,,,,,OKJ.AX
extraordinaryItems,,,,,OKJ.AX
nonRecurring,,,,,OKJ.AX
otherItems,,,,,OKJ.AX
incomeTaxExpense,0,0,-18614,-74211,OKJ.AX
totalRevenue,3980,113826,11510,209737,OKJ.AX
totalOperatingExpenses,543811,594342,702089,334160,OKJ.AX
costOfRevenue,0,0,0,0,OKJ.AX
totalOtherIncomeExpenseNet,0,0,0,0,OKJ.AX
discontinuedOperations,,,,,OKJ.AX
netIncomeFromContinuingOps,-539831,-480516,-671965,-50212,OKJ.AX
netIncomeApplicableToCommonShares,-539831,-480516,-671965,-50212,OKJ.AX
