Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
researchDevelopment,,,,,SZL.AX
effectOfAccountingCharges,,,,,SZL.AX
incomeBeforeTax,-32361776,-13049372,-4532731,-1770574,SZL.AX
minorityInterest,,,,,SZL.AX
netIncome,-32392740,-13061353,-4532731,-1770574,SZL.AX
sellingGeneralAdministrative,44643039,13156891,3880388,762072,SZL.AX
grossProfit,36298647,8140835,694039,-5981,SZL.AX
ebit,-27932310,-11251876,-3186349,-814329,SZL.AX
operatingIncome,-27932310,-11251876,-3186349,-814329,SZL.AX
otherOperatingExpenses,,,,,SZL.AX
interestExpense,-4303175,-1777411,-96496,-96496,SZL.AX
extraordinaryItems,,,,,SZL.AX
nonRecurring,,,,,SZL.AX
otherItems,,,,,SZL.AX
incomeTaxExpense,30964,11981,0,0,SZL.AX
totalRevenue,58788273,15801111,1609305,29366,SZL.AX
totalOperatingExpenses,86720583,27052987,4795654,843695,SZL.AX
costOfRevenue,22489626,7660276,915266,35347,SZL.AX
totalOtherIncomeExpenseNet,-4429466,-1797496,-1346382,-956245,SZL.AX
discontinuedOperations,,,,,SZL.AX
netIncomeFromContinuingOps,-32392740,-13061353,-4532731,-1770574,SZL.AX
netIncomeApplicableToCommonShares,-32392740,-13061353,-4532731,-1770574,SZL.AX
