Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,LYC.AX
effectOfAccountingCharges,,,,,LYC.AX
incomeBeforeTax,157487000,-19156000,83274000,53404000,LYC.AX
minorityInterest,,,,,LYC.AX
netIncome,157083000,-19395000,83079000,53119000,LYC.AX
sellingGeneralAdministrative,24193000,43504000,33611000,34270000,LYC.AX
grossProfit,186782000,47771000,90489000,121104000,LYC.AX
ebit,156443000,-13527000,55803000,85347000,LYC.AX
operatingIncome,156443000,-13527000,55803000,85347000,LYC.AX
otherOperatingExpenses,3185000,3314000,1075000,1487000,LYC.AX
interestExpense,-10064000,-14205000,-16353000,-48645000,LYC.AX
extraordinaryItems,,,,,LYC.AX
nonRecurring,,,,,LYC.AX
otherItems,,,,,LYC.AX
incomeTaxExpense,404000,239000,195000,285000,LYC.AX
totalRevenue,489024000,305111000,363541000,374105000,LYC.AX
totalOperatingExpenses,332581000,318638000,307738000,288758000,LYC.AX
costOfRevenue,302242000,257340000,273052000,253001000,LYC.AX
totalOtherIncomeExpenseNet,1044000,-5629000,27471000,-31943000,LYC.AX
discontinuedOperations,,,,,LYC.AX
netIncomeFromContinuingOps,157083000,-19395000,83079000,53119000,LYC.AX
netIncomeApplicableToCommonShares,156070000,-19395000,83079000,53119000,LYC.AX
