Breakdown,Value,ticker
zip,2000,WAX.AX
sector,Financial Services,WAX.AX
longBusinessSummary,"WAM Research Limited is a closed-ended equity mutual fund launched and managed by MAM Pty Limited. The fund invests in public equity markets of Australia. It makes its investments in companies primarily engaged in the industrial sector. The fund invests in value and growth stocks of small to medium-cap companies. It benchmarks the performance of its portfolio against the S&P/ASX All Ordinaries Accumulation Index. The fund conducts in-house research to make its investments. It was formerly known as Wilson Investment Fund Limited. WAM Research Limited was formed on May 10, 2002 and is domiciled in Australia.",WAX.AX
city,Sydney,WAX.AX
state,NSW,WAX.AX
country,Australia,WAX.AX
website,https://www.wamfunds.com.au/WAM-Research/Tabs/Overview.aspx,WAX.AX
maxAge,86400,WAX.AX
address1,139 Macquarie Street,WAX.AX
industry,Asset Management,WAX.AX
address2,Level 11,WAX.AX
