Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,DDH.AX
effectOfAccountingCharges,,,,,DDH.AX
incomeBeforeTax,39406216,35377984,25034303,17077467,DDH.AX
minorityInterest,,,,,DDH.AX
netIncome,57185783,24640373,20761912,10950150,DDH.AX
sellingGeneralAdministrative,51593448,45235653,33336126,23092115,DDH.AX
grossProfit,123371790,108063522,76828676,51057707,DDH.AX
ebit,47513692,38778765,28358863,18815062,DDH.AX
operatingIncome,47513692,38778765,28358863,18815062,DDH.AX
otherOperatingExpenses,585552,159629,604867,937614,DDH.AX
interestExpense,-2182492,-4007522,-2407309,-1052266,DDH.AX
extraordinaryItems,,,,,DDH.AX
nonRecurring,,,,,DDH.AX
otherItems,,,,,DDH.AX
incomeTaxExpense,-17779567,10737611,4272391,6127317,DDH.AX
totalRevenue,294606123,249791573,184220395,124515838,DDH.AX
totalOperatingExpenses,247092431,211012808,155861532,105700776,DDH.AX
costOfRevenue,171234333,141728051,107391719,73458131,DDH.AX
totalOtherIncomeExpenseNet,-8107476,-3400781,-3324560,-1737595,DDH.AX
discontinuedOperations,,,,,DDH.AX
netIncomeFromContinuingOps,57185783,24640373,20761912,10950150,DDH.AX
netIncomeApplicableToCommonShares,57185783,24640373,20761912,10950150,DDH.AX
