,0,1,ticker
0,Market Cap (intraday),359.94M,DDH.AX
1,Enterprise Value,355.00M,DDH.AX
2,Trailing P/E,5.83,DDH.AX
3,Forward P/E,9.68,DDH.AX
4,PEG Ratio (5 yr expected),,DDH.AX
5,Price/Sales (ttm),1.13,DDH.AX
6,Price/Book (mrq),1.54,DDH.AX
7,Enterprise Value/Revenue,1.20,DDH.AX
8,Enterprise Value/EBITDA,5.45,DDH.AX
