Breakdown,2021-06-30 00:00:00,ticker
totalLiab,158141,RAD.AX
totalStockholderEquity,-124703,RAD.AX
totalAssets,33438,RAD.AX
commonStock,1000,RAD.AX
retainedEarnings,-485190,RAD.AX
treasuryStock,359487,RAD.AX
cash,27091,RAD.AX
totalCurrentLiabilities,158141,RAD.AX
otherStockholderEquity,359487,RAD.AX
totalCurrentAssets,33438,RAD.AX
netTangibleAssets,-124703,RAD.AX
netReceivables,6347,RAD.AX
accountsPayable,64376,RAD.AX
