Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2017-12-31 00:00:00,ticker
investments,-500000.0,-500000.0,35623000.0,35623000.0,OMH.AX
changeToLiabilities,29370000.0,-69717000.0,-50125000.0,-48838000.0,OMH.AX
totalCashflowsFromInvestingActivities,-10614000.0,-41592000.0,2719000.0,-26649000.0,OMH.AX
netBorrowings,-26454000.0,-50928000.0,-42881000.0,-75948000.0,OMH.AX
totalCashFromFinancingActivities,-66102000.0,-87484000.0,-135165000.0,-96134000.0,OMH.AX
changeToOperatingActivities,-4860000.0,-4064000.0,-34471000.0,6142000.0,OMH.AX
netIncome,5352000.0,56641000.0,161722000.0,92656000.0,OMH.AX
changeInCash,-2949000.0,-30146000.0,49133000.0,9342000.0,OMH.AX
effectOfExchangeRate,-2792000.0,228000.0,1986000.0,-1666000.0,OMH.AX
totalCashFromOperatingActivities,76559000.0,98702000.0,179593000.0,133791000.0,OMH.AX
depreciation,55651000.0,56593000.0,46928000.0,44525000.0,OMH.AX
otherCashflowsFromInvestingActivities,6739000.0,41260000.0,36028000.0,18644000.0,OMH.AX
dividendsPaid,-7367000.0,-23329000.0,-22101000.0,-22101000.0,OMH.AX
changeToInventory,4196000.0,38994000.0,-13163000.0,50981000.0,OMH.AX
changeToAccountReceivables,-11397000.0,44860000.0,1034000.0,-5963000.0,OMH.AX
otherCashflowsFromFinancingActivities,-32281000.0,-13227000.0,-72243000.0,-20186000.0,OMH.AX
changeToNetincome,-1753000.0,-24605000.0,67668000.0,-5712000.0,OMH.AX
capitalExpenditures,-16853000.0,-82947000.0,-30759000.0,-45754000.0,OMH.AX
issuanceOfStock,,,2060000.0,2060000.0,OMH.AX
