Breakdown,2020-12-31 00:00:00,2019-12-31 00:00:00,2018-12-31 00:00:00,2018-06-30 00:00:00,ticker
researchDevelopment,,,,,LAW.AX
effectOfAccountingCharges,,,,,LAW.AX
incomeBeforeTax,-57154000,-28324000,-16043000,-5609000,LAW.AX
minorityInterest,-462000,-1128000,516000,516000,LAW.AX
netIncome,-78474000,-22762000,-13527000,-5142000,LAW.AX
sellingGeneralAdministrative,7369000,8869000,6003000,3648000,LAW.AX
grossProfit,-9952000,-673000,4033000,4284000,LAW.AX
ebit,-17923000,-9978000,-2827000,558000,LAW.AX
operatingIncome,-17923000,-9978000,-2827000,558000,LAW.AX
otherOperatingExpenses,-64000,-155000,-65000,-65000,LAW.AX
interestExpense,-16831000,-18414000,-7373000,-4015000,LAW.AX
extraordinaryItems,,,,,LAW.AX
nonRecurring,,,,,LAW.AX
otherItems,,,,,LAW.AX
incomeTaxExpense,13542000,-5245000,-2308000,-467000,LAW.AX
totalRevenue,-9422000,-879000,4379000,4458000,LAW.AX
totalOperatingExpenses,8501000,9099000,7206000,3900000,LAW.AX
costOfRevenue,530000,-206000,346000,174000,LAW.AX
totalOtherIncomeExpenseNet,-39231000,-18346000,-13216000,-6167000,LAW.AX
discontinuedOperations,-7440000,-177000,-177000,-177000,LAW.AX
netIncomeFromContinuingOps,-70696000,-23079000,-13735000,-5142000,LAW.AX
netIncomeApplicableToCommonShares,-78474000,-22762000,-13527000,-5142000,LAW.AX
