,0,1,ticker
0,Market Cap (intraday),1.52B,NAN.AX
1,Enterprise Value,1.43B,NAN.AX
2,Trailing P/E,179.72,NAN.AX
3,Forward P/E,158.73,NAN.AX
4,PEG Ratio (5 yr expected),,NAN.AX
5,Price/Sales (ttm),15.14,NAN.AX
6,Price/Book (mrq),11.24,NAN.AX
7,Enterprise Value/Revenue,14.05,NAN.AX
8,Enterprise Value/EBITDA,90.83,NAN.AX
