Breakdown,Value,ticker
zip,5950,OZL.AX
sector,Basic Materials,OZL.AX
fullTimeEmployees,785,OZL.AX
compensationRisk,1,OZL.AX
auditRisk,3,OZL.AX
longBusinessSummary,"OZ Minerals Limited engages in the exploration, development, mining, and processing of mining projects in Australia. The company primarily explores for copper, gold, silver, nickel, iron oxide, zinc, and lead deposits. It owns and operates the Prominent Hill mine located in northern South Australia; the Carrapateena project located in South Australia; and the Antas mine located in the state of ParÃ¡ in the northern region of Brazil. The company also holds interests in the West Musgrave copper-nickel project located in the Musgrave Province, Western Australia; Pedra Branca project located in the southern part of the CarajÃ¡s in the state of ParÃ¡ in the North of Brazil; and the CentroGold project located in the state of MaranhÃ£o in northern Brazil. In addition, it has interests in the Paraiso, Pantera, Lannavaara, Coompana, and Eloise properties. The company was incorporated in 1932 and is headquartered in Adelaide, Australia.",OZL.AX
city,Adelaide,OZL.AX
phone,61 8 8229 6600,OZL.AX
state,SA,OZL.AX
shareHolderRightsRisk,1,OZL.AX
compensationAsOfEpochDate,1609372800,OZL.AX
governanceEpochDate,1632614400,OZL.AX
boardRisk,5,OZL.AX
country,Australia,OZL.AX
website,https://www.ozminerals.com,OZL.AX
maxAge,86400,OZL.AX
overallRisk,2,OZL.AX
address1,2 Hamra Drive,OZL.AX
fax,+61 8 82296601,OZL.AX
industry,Copper,OZL.AX
address2,Adelaide Airport,OZL.AX
