,0,1,ticker
0,Market Cap (intraday),,OZL.AX
1,Enterprise Value,,OZL.AX
2,Trailing P/E,,OZL.AX
3,Forward P/E,,OZL.AX
4,PEG Ratio (5 yr expected),,OZL.AX
5,Price/Sales (ttm),,OZL.AX
6,Price/Book (mrq),,OZL.AX
7,Enterprise Value/Revenue,,OZL.AX
8,Enterprise Value/EBITDA,,OZL.AX
