,0,1,ticker
0,Market Cap (intraday),,IGO.AX
1,Enterprise Value,,IGO.AX
2,Trailing P/E,,IGO.AX
3,Forward P/E,,IGO.AX
4,PEG Ratio (5 yr expected),,IGO.AX
5,Price/Sales (ttm),,IGO.AX
6,Price/Book (mrq),,IGO.AX
7,Enterprise Value/Revenue,,IGO.AX
8,Enterprise Value/EBITDA,,IGO.AX
