Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,ticker
researchDevelopment,,,,CHL.AX
effectOfAccountingCharges,,,,CHL.AX
incomeBeforeTax,-2248052,-2385012,-1635124,CHL.AX
minorityInterest,,,,CHL.AX
netIncome,-2063995,-2312430,-1635124,CHL.AX
sellingGeneralAdministrative,6003050,4004591,2133298,CHL.AX
grossProfit,5249304,2009989,1184700,CHL.AX
ebit,-2058004,-2519604,-1496317,CHL.AX
operatingIncome,-2058004,-2519604,-1496317,CHL.AX
otherOperatingExpenses,1160675,413171,518339,CHL.AX
interestExpense,-4513,-2643,-177408,CHL.AX
extraordinaryItems,,,,CHL.AX
nonRecurring,,,,CHL.AX
otherItems,,,,CHL.AX
incomeTaxExpense,-184057,-72582,0,CHL.AX
totalRevenue,8467193,2946672,1660025,CHL.AX
totalOperatingExpenses,10525197,5466276,3156342,CHL.AX
costOfRevenue,3217889,936683,475325,CHL.AX
totalOtherIncomeExpenseNet,-190048,134592,-138807,CHL.AX
discontinuedOperations,,,,CHL.AX
netIncomeFromContinuingOps,-2063995,-2312430,-1635124,CHL.AX
netIncomeApplicableToCommonShares,-2063995,-2312430,-1635124,CHL.AX
