Breakdown,Value,ticker
zip,3000,AFI.AX
sector,Financial Services,AFI.AX
longBusinessSummary,"Australian Foundation Investment Company Limited is a publicly owned investment manager. The firm invests in the public equity markets of Australia and New Zealand. It invests in value stocks of companies. It benchmarks the performance of its portfolio against S&P/ASX 200 Accumulation Index. It invests in companies across diversified industries. The firm employs fundamental analysis with a focus on bottom-up research to make its investments. The firm conducts in-house research to make its investments. Australian Foundation Investment Company Limited was founded in 1928 and is based in Melbourne, Australia.",AFI.AX
city,Melbourne,AFI.AX
phone,61 3 9650 9911,AFI.AX
state,VIC,AFI.AX
compensationAsOfEpochDate,1640908800,AFI.AX
country,Australia,AFI.AX
website,https://www.afi.com.au,AFI.AX
maxAge,86400,AFI.AX
address1,101 Collins Street,AFI.AX
fax,61 3 9650 9100,AFI.AX
industry,Asset Management,AFI.AX
address2,Level 21,AFI.AX
