,0,1,ticker
0,Market Cap (intraday),57.77M,MPP.AX
1,Enterprise Value,157.86M,MPP.AX
2,Trailing P/E,50.07,MPP.AX
3,Forward P/E,,MPP.AX
4,PEG Ratio (5 yr expected),,MPP.AX
5,Price/Sales (ttm),0.29,MPP.AX
6,Price/Book (mrq),0.81,MPP.AX
7,Enterprise Value/Revenue,0.68,MPP.AX
8,Enterprise Value/EBITDA,4.88,MPP.AX
