Breakdown,Value,ticker
zip,6155,A3D.AX
sector,Industrials,A3D.AX
fullTimeEmployees,18,A3D.AX
longBusinessSummary,"Aurora Labs Limited engages in the design, development, and commercialization of 3D metal printers, powders, and digital parts and its related intellectual property. The company develops industrial grade 3D metal printers. It operates in Australia, Europe, Canada, South America, the United States, and East Asia. Aurora Labs Limited was incorporated in 2014 and is based in Canning Vale, Australia.",A3D.AX
city,Canning Vale,A3D.AX
phone,61 8 9434 1934,A3D.AX
state,WA,A3D.AX
compensationAsOfEpochDate,1640908800,A3D.AX
country,Australia,A3D.AX
website,https://www.auroralabs3d.com,A3D.AX
maxAge,86400,A3D.AX
address1,41-43 Wittenberg Drive,A3D.AX
industry,Specialty Industrial Machinery,A3D.AX
