,0,1,ticker
0,Market Cap (intraday),12.26M,RNE.AX
1,Enterprise Value,9.91M,RNE.AX
2,Trailing P/E,,RNE.AX
3,Forward P/E,,RNE.AX
4,PEG Ratio (5 yr expected),,RNE.AX
5,Price/Sales (ttm),48.92,RNE.AX
6,Price/Book (mrq),4.54,RNE.AX
7,Enterprise Value/Revenue,65.53,RNE.AX
8,Enterprise Value/EBITDA,-9.10,RNE.AX
