Breakdown,Value,ticker
zip,6005,LSA.AX
sector,Basic Materials,LSA.AX
longBusinessSummary,"Lachlan Star Limited, together with its subsidiaries, engages in the exploration of mineral properties in Australia. The company holds interests in the Princhester Magnesite project that includes two granted mining leases located to the northwest of Rockhampton, Queensland; and the Killaloe gold project situated in Eastern Goldfields, Western Australia. It also has an option to acquire a 75% interest in the Koojan copper-nickel-PGE project located in the New Norcia region, Western Australia. The company was formerly known as Toodyay Resources Limited and changed its name to Lachlan Star Limited in November 2007. Lachlan Star Limited was incorporated in 1970 and is based in West Perth, Australia.",LSA.AX
city,West Perth,LSA.AX
phone,61 8 9420 9300,LSA.AX
state,WA,LSA.AX
compensationAsOfEpochDate,1640908800,LSA.AX
country,Australia,LSA.AX
website,https://lachlanstar.com,LSA.AX
maxAge,86400,LSA.AX
address1,33 Ord Street,LSA.AX
fax,61 8 9486 4799,LSA.AX
industry,Other Industrial Metals & Mining,LSA.AX
address2,Level 1,LSA.AX
